reg_no | reason | detail | old_result_url | new_result_url
21101153018 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101153018 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101153018&semester=IV&exam_held=December%2F2025
21101154053 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101154053 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101154053&semester=IV&exam_held=December%2F2025
21101158036 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21101158036 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21101158036&semester=IV&exam_held=December%2F2025
21102102001 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102102001 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102102001&semester=IV&exam_held=December%2F2025
21102102010 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102102010 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102102010&semester=IV&exam_held=December%2F2025
21102103003 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102103003 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102103003&semester=IV&exam_held=December%2F2025
21102121005 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102121005 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102121005&semester=IV&exam_held=December%2F2025
21102125044 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102125044 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102125044&semester=IV&exam_held=December%2F2025
21102127015 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102127015 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102127015&semester=IV&exam_held=December%2F2025
21102128026 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102128026 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102128026&semester=IV&exam_held=December%2F2025
21102129003 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102129003 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102129003&semester=IV&exam_held=December%2F2025
21102134006 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102134006 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102134006&semester=IV&exam_held=December%2F2025
21102140028 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102140028 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102140028&semester=IV&exam_held=December%2F2025
21102145001 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102145001 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102145001&semester=IV&exam_held=December%2F2025
21102145916 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102145916 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102145916&semester=IV&exam_held=December%2F2025
21103127048 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103127048 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103127048&semester=IV&exam_held=December%2F2025
21103130010 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103130010 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103130010&semester=IV&exam_held=December%2F2025
21103130015 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103130015 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103130015&semester=IV&exam_held=December%2F2025
21103130024 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103130024 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103130024&semester=IV&exam_held=December%2F2025
21103133006 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103133006 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103133006&semester=IV&exam_held=December%2F2025
21103149006 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103149006 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103149006&semester=IV&exam_held=December%2F2025
21103150002 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103150002 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103150002&semester=IV&exam_held=December%2F2025
21103150021 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103150021 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103150021&semester=IV&exam_held=December%2F2025
21103151001 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103151001 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103151001&semester=IV&exam_held=December%2F2025
21103152033 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103152033 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103152033&semester=IV&exam_held=December%2F2025
21104142005 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21104142005 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21104142005&semester=IV&exam_held=December%2F2025
21104146002 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21104146002 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21104146002&semester=IV&exam_held=December%2F2025
21104146016 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21104146016 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21104146016&semester=IV&exam_held=December%2F2025
21104148021 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21104148021 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21104148021&semester=IV&exam_held=December%2F2025
21104157013 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21104157013 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21104157013&semester=IV&exam_held=December%2F2025
21105106003 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21105106003 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21105106003&semester=IV&exam_held=December%2F2025
21105106051 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21105106051 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21105106051&semester=IV&exam_held=December%2F2025
21105119012 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21105119012 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21105119012&semester=IV&exam_held=December%2F2025
21105121001 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21105121001 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21105121001&semester=IV&exam_held=December%2F2025
21105123007 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21105123007 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21105123007&semester=IV&exam_held=December%2F2025
21105123010 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21105123010 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21105123010&semester=IV&exam_held=December%2F2025
21105123017 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21105123017 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21105123017&semester=IV&exam_held=December%2F2025
21105128026 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21105128026 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21105128026&semester=IV&exam_held=December%2F2025
22101103006 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101103006 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101103006&semester=IV&exam_held=December%2F2025
22101103008 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101103008 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101103008&semester=IV&exam_held=December%2F2025
22101103016 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101103016 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101103016&semester=IV&exam_held=December%2F2025
22101103023 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101103023 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101103023&semester=IV&exam_held=December%2F2025
22101103027 | NEW_NO_RESULT | backend result not found | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22101103027 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=22101103027&semester=IV&exam_held=December%2F2025
